,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,NPOPCHG_2010,BIRTHS2010,DEATHS2010,NATURALINC2010,INTERNATIONALMIG2010,DOMESTICMIG2010,NETMIG2010,RESIDUAL2010,GQESTIMATESBASE2010
1029,50,3,6,21,35,Kentucky,Calloway County,37191,37190,37348,158,109,118,-9,24,134,158,9,2952
1030,50,3,6,21,37,Kentucky,Campbell County,90336,90338,90623,285,284,186,98,8,170,178,9,2963
1031,50,3,6,21,39,Kentucky,Carlisle County,5104,5097,5083,-14,15,28,-13,1,-2,-1,0,60
1032,50,3,6,21,41,Kentucky,Carroll County,10811,10807,10806,-1,39,14,25,7,-34,-27,1,325
1033,50,3,6,21,43,Kentucky,Carter County,27720,27721,27746,25,85,55,30,2,-4,-2,-3,626
1034,50,3,6,21,45,Kentucky,Casey County,15955,15960,15984,24,44,34,10,0,14,14,0,480
1035,50,3,6,21,47,Kentucky,Christian County,73955,73940,74130,190,373,98,275,100,-188,-88,3,5389
1036,50,3,6,21,49,Kentucky,Clark County,35613,35603,35603,0,104,116,-12,4,11,15,-3,458
1037,50,3,6,21,51,Kentucky,Clay County,21730,21729,21660,-69,78,91,-13,1,-61,-60,4,2240
1038,50,3,6,21,53,Kentucky,Clinton County,10272,10267,10244,-23,26,48,-22,0,1,1,-2,136
1039,50,3,6,21,55,Kentucky,Crittenden County,9315,9315,9297,-18,25,47,-22,1,5,6,-2,210
1040,50,3,6,21,57,Kentucky,Cumberland County,6856,6849,6864,15,21,11,10,1,4,5,0,86
1041,50,3,6,21,59,Kentucky,Daviess County,96656,96641,96704,63,318,260,58,10,7,17,-12,2581
1042,50,3,6,21,61,Kentucky,Edmonson County,12161,12177,12228,51,26,18,8,-1,40,39,4,323
1043,50,3,6,21,63,Kentucky,Elliott County,7852,7850,7843,-7,17,27,-10,0,4,4,-1,1061
1044,50,3,6,21,65,Kentucky,Estill County,14672,14679,14713,34,44,24,20,0,14,14,0,118
1045,50,3,6,21,67,Kentucky,Fayette County,295803,295870,296848,978,965,451,514,294,177,471,-7,12804
1046,50,3,6,21,69,Kentucky,Fleming County,14348,14346,14400,54,49,18,31,0,23,23,0,22
1047,50,3,6,21,71,Kentucky,Floyd County,39451,39450,39930,480,130,155,-25,2,444,446,59,790
1048,50,3,6,21,73,Kentucky,Franklin County,49285,49268,49253,-15,149,155,-6,18,-20,-2,-7,2061
1049,50,3,6,21,75,Kentucky,Fulton County,6813,6813,6807,-6,18,35,-17,0,10,10,1,445
1050,50,3,6,21,77,Kentucky,Gallatin County,8589,8586,8612,26,27,9,18,6,2,8,0,85
1051,50,3,6,21,79,Kentucky,Garrard County,16912,16905,16941,36,48,19,29,-2,11,9,-2,109
1052,50,3,6,21,81,Kentucky,Grant County,24662,24655,24677,22,84,30,54,-1,-30,-31,-1,457
1053,50,3,6,21,83,Kentucky,Graves County,37121,37151,37262,111,133,89,44,28,42,70,-3,548
1054,50,3,6,21,85,Kentucky,Grayson County,25746,25749,25786,37,86,93,-7,1,43,44,0,768
1055,50,3,6,21,87,Kentucky,Green County,11258,11255,11230,-25,25,44,-19,2,-6,-4,-2,113
1056,50,3,6,21,89,Kentucky,Greenup County,36910,36906,36885,-21,78,107,-29,0,15,15,-7,454
1057,50,3,6,21,91,Kentucky,Hancock County,8565,8565,8551,-14,25,31,-6,0,-7,-7,-1,90
1058,50,3,6,21,93,Kentucky,Hardin County,105543,105537,106950,1413,419,243,176,113,1043,1156,81,3256
1059,50,3,6,21,95,Kentucky,Harlan County,29278,29278,29222,-56,92,116,-24,1,-32,-31,-1,627
1060,50,3,6,21,97,Kentucky,Harrison County,18846,18850,18810,-40,39,56,-17,0,-22,-22,-1,275
1061,50,3,6,21,99,Kentucky,Hart County,18199,18194,18188,-6,54,69,-15,1,10,11,-2,227
1062,50,3,6,21,101,Kentucky,Henderson County,46250,46246,46260,14,135,141,-6,5,19,24,-4,1165
1063,50,3,6,21,103,Kentucky,Henry County,15416,15413,15376,-37,39,49,-10,1,-28,-27,0,80
1064,50,3,6,21,105,Kentucky,Hickman County,4902,4903,4860,-43,7,33,-26,0,-17,-17,0,212
1065,50,3,6,21,107,Kentucky,Hopkins County,46920,46918,46841,-77,123,177,-54,4,-21,-17,-6,1086
1066,50,3,6,21,109,Kentucky,Jackson County,13494,13490,13480,-10,34,67,-33,0,23,23,0,110
1067,50,3,6,21,111,Kentucky,Jefferson County,741096,741075,742054,979,2556,1778,778,438,-148,290,-89,14153
1068,50,3,6,21,113,Kentucky,Jessamine County,48586,48580,48682,102,166,118,48,18,40,58,-4,1779
1069,50,3,6,21,115,Kentucky,Johnson County,23356,23359,23385,26,74,104,-30,0,55,55,1,528
1070,50,3,6,21,117,Kentucky,Kenton County,159720,159728,159961,233,633,305,328,28,-109,-81,-14,2332
1071,50,3,6,21,119,Kentucky,Knott County,16346,16364,16355,-9,52,53,-1,0,-5,-5,-3,677
1072,50,3,6,21,121,Kentucky,Knox County,31883,31888,31851,-37,99,127,-28,1,-6,-5,-4,642
1073,50,3,6,21,123,Kentucky,Larue County,14193,14181,14169,-12,31,50,-19,3,6,9,-2,313
1074,50,3,6,21,125,Kentucky,Laurel County,58849,58849,58998,149,150,115,35,11,100,111,3,699
1075,50,3,6,21,127,Kentucky,Lawrence County,15860,15859,15866,7,56,64,-8,0,15,15,0,108
1076,50,3,6,21,129,Kentucky,Lee County,7887,7887,7717,-170,11,15,-4,-1,-186,-187,21,1016
1077,50,3,6,21,131,Kentucky,Leslie County,11310,11310,11278,-32,34,64,-30,0,-1,-1,-1,227
1078,50,3,6,21,133,Kentucky,Letcher County,24519,24511,24534,23,71,104,-33,0,56,56,0,243
1079,50,3,6,21,135,Kentucky,Lewis County,13870,13883,13837,-46,25,60,-35,0,-10,-10,-1,139
1080,50,3,6,21,137,Kentucky,Lincoln County,24742,24736,24724,-12,85,79,6,0,-15,-15,-3,219
1081,50,3,6,21,139,Kentucky,Livingston County,9519,9519,9520,1,23,46,-23,0,23,23,1,69
1082,50,3,6,21,141,Kentucky,Logan County,26835,26832,26851,19,83,50,33,5,-15,-10,-4,277
1083,50,3,6,21,143,Kentucky,Lyon County,8314,8319,8329,10,17,19,-2,0,12,12,0,1123
1084,50,3,6,21,145,Kentucky,McCracken County,65565,65539,65515,-24,168,147,21,0,-36,-36,-9,1189
1085,50,3,6,21,147,Kentucky,McCreary County,18306,18306,18328,22,68,66,2,0,21,21,-1,2111
1086,50,3,6,21,149,Kentucky,McLean County,9531,9540,9515,-25,20,38,-18,1,-8,-7,0,82
1087,50,3,6,21,151,Kentucky,Madison County,82916,82913,83468,555,239,167,72,16,417,433,50,5695
1088,50,3,6,21,153,Kentucky,Magoffin County,13333,13333,13306,-27,23,44,-21,0,-4,-4,-2,127
1089,50,3,6,21,155,Kentucky,Marion County,19820,19835,19840,5,65,74,-9,11,5,16,-2,1297
1090,50,3,6,21,157,Kentucky,Marshall County,31448,31448,31451,3,86,116,-30,3,31,34,-1,464
1091,50,3,6,21,159,Kentucky,Martin County,12929,12929,12895,-34,40,38,2,0,-38,-38,2,1657
1092,50,3,6,21,161,Kentucky,Mason County,17490,17490,17505,15,49,32,17,1,0,1,-3,298
1093,50,3,6,21,163,Kentucky,Meade County,28602,28613,28714,101,77,67,10,36,53,89,2,212
1094,50,3,6,21,165,Kentucky,Menifee County,6306,6309,6371,62,18,10,8,0,50,50,4,230
1095,50,3,6,21,167,Kentucky,Mercer County,21331,21311,21308,-3,66,84,-18,2,15,17,-2,128
1096,50,3,6,21,169,Kentucky,Metcalfe County,10099,10116,10147,31,33,18,15,0,16,16,0,121
1097,50,3,6,21,171,Kentucky,Monroe County,10963,10963,10970,7,19,27,-8,1,15,16,-1,143
1098,50,3,6,21,173,Kentucky,Montgomery County,26499,26507,26549,42,118,71,47,3,-5,-2,-3,357
1099,50,3,6,21,175,Kentucky,Morgan County,13923,13921,13726,-195,24,51,-27,1,-190,-189,21,1975
1100,50,3,6,21,177,Kentucky,Muhlenberg County,31499,31499,31657,158,86,68,18,0,126,126,14,1951
1101,50,3,6,21,179,Kentucky,Nelson County,43437,43441,43629,188,158,58,100,-2,86,84,4,496
1102,50,3,6,21,181,Kentucky,Nicholas County,7135,7129,7128,-1,16,16,0,1,-2,-1,0,95
1103,50,3,6,21,183,Kentucky,Ohio County,23842,23854,23834,-20,83,74,9,1,-28,-27,-2,307
1104,50,3,6,21,185,Kentucky,Oldham County,60316,60356,60437,81,127,121,6,17,62,79,-4,4568
1105,50,3,6,21,187,Kentucky,Owen County,10841,10837,10850,13,33,13,20,1,-8,-7,0,0
1106,50,3,6,21,189,Kentucky,Owsley County,4755,4755,4748,-7,9,32,-23,0,14,14,2,90
1107,50,3,6,21,191,Kentucky,Pendleton County,14877,14874,14915,41,32,17,15,0,27,27,-1,215
1108,50,3,6,21,193,Kentucky,Perry County,28712,28697,28669,-28,93,128,-35,-1,8,7,0,611
1109,50,3,6,21,195,Kentucky,Pike County,65024,65029,65074,45,164,222,-58,2,94,96,7,1100
1110,50,3,6,21,197,Kentucky,Powell County,12613,12613,12643,30,39,26,13,0,16,16,1,188
1111,50,3,6,21,199,Kentucky,Pulaski County,63063,63061,63190,129,206,169,37,8,86,94,-2,962
1112,50,3,6,21,201,Kentucky,Robertson County,2282,2282,2275,-7,4,9,-5,0,-2,-2,0,57
1113,50,3,6,21,203,Kentucky,Rockcastle County,17056,17056,17081,25,41,21,20,0,6,6,-1,341
1114,50,3,6,21,205,Kentucky,Rowan County,23333,23336,23376,40,69,72,-3,-3,42,39,4,2435
1115,50,3,6,21,207,Kentucky,Russell County,17565,17565,17573,8,59,37,22,7,-21,-14,0,177
1116,50,3,6,21,209,Kentucky,Scott County,47173,47096,47274,178,154,44,110,7,62,69,-1,1316
1117,50,3,6,21,211,Kentucky,Shelby County,42074,41971,42189,218,149,54,95,18,103,121,2,1696
1118,50,3,6,21,213,Kentucky,Simpson County,17327,17329,17336,7,67,73,-6,-5,19,14,-1,327
1119,50,3,6,21,215,Kentucky,Spencer County,17061,17142,17201,59,38,12,26,-1,31,30,3,113
1120,50,3,6,21,217,Kentucky,Taylor County,24512,24511,24673,162,75,90,-15,11,149,160,17,1035
1121,50,3,6,21,219,Kentucky,Todd County,12460,12463,12432,-31,47,50,-3,6,-35,-29,1,195
1122,50,3,6,21,221,Kentucky,Trigg County,14339,14327,14322,-5,28,61,-33,0,30,30,-2,78
1123,50,3,6,21,223,Kentucky,Trimble County,8809,8809,8812,3,27,8,19,-1,-14,-15,-1,41
1124,50,3,6,21,225,Kentucky,Union County,15007,15007,15276,269,40,53,-13,0,251,251,31,1371
1125,50,3,6,21,227,Kentucky,Warren County,113792,113781,114341,560,370,161,209,95,238,333,18,6210
1126,50,3,6,21,229,Kentucky,Washington County,11717,11713,11695,-18,21,54,-33,0,15,15,0,389
1127,50,3,6,21,231,Kentucky,Wayne County,20813,20813,20850,37,57,21,36,0,3,3,-2,331
1128,50,3,6,21,233,Kentucky,Webster County,13621,13621,13579,-42,42,56,-14,3,-30,-27,-1,393
1129,50,3,6,21,235,Kentucky,Whitley County,35637,35633,35718,85,132,77,55,9,19,28,2,1590
1130,50,3,6,21,237,Kentucky,Wolfe County,7355,7355,7361,6,26,14,12,0,-4,-4,-2,132
1131,50,3,6,21,239,Kentucky,Woodford County,24939,24946,25040,94,81,35,46,0,50,50,-2,329
1132,40,3,7,22,0,Louisiana,Louisiana,4533372,4533487,4544532,11045,14574,9182,5392,1201,4107,5308,345,127534
1133,50,3,7,22,1,Louisiana,Acadia Parish,61773,61787,61877,90,212,112,100,5,-9,-4,-6,1050
1134,50,3,7,22,3,Louisiana,Allen Parish,25764,25747,25702,-45,79,85,-6,3,-43,-40,1,4200
1135,50,3,7,22,5,Louisiana,Ascension Parish,107215,107215,107890,675,370,111,259,4,386,390,26,790
1136,50,3,7,22,7,Louisiana,Assumption Parish,23421,23416,23333,-83,62,86,-24,1,-62,-61,2,199
1137,50,3,7,22,9,Louisiana,Avoyelles Parish,42073,42071,42106,35,126,81,45,2,-7,-5,-5,3343
1138,50,3,7,22,11,Louisiana,Beauregard Parish,35654,35651,35831,180,137,113,24,8,140,148,8,1300
1139,50,3,7,22,13,Louisiana,Bienville Parish,14353,14353,14306,-47,30,71,-41,0,-6,-6,0,319
1140,50,3,7,22,15,Louisiana,Bossier Parish,116979,117036,117675,639,433,170,263,53,306,359,17,1961
1141,50,3,7,22,17,Louisiana,Caddo Parish,254969,254914,255590,676,981,597,384,45,255,300,-8,6247
1142,50,3,7,22,19,Louisiana,Calcasieu Parish,192768,192772,193026,254,599,498,101,33,137,170,-17,3796
1143,50,3,7,22,21,Louisiana,Caldwell Parish,10132,10126,10148,22,38,15,23,0,1,1,-2,584
1144,50,3,7,22,23,Louisiana,Cameron Parish,6839,6868,6917,49,20,18,2,0,44,44,3,20
1145,50,3,7,22,25,Louisiana,Catahoula Parish,10407,10407,10377,-30,30,43,-13,1,-17,-16,-1,866
1146,50,3,7,22,27,Louisiana,Claiborne Parish,17195,17195,17175,-20,41,18,23,2,-46,-44,1,2917
1147,50,3,7,22,29,Louisiana,Concordia Parish,20822,20822,20839,17,69,33,36,1,-19,-18,-1,1485
1148,50,3,7,22,31,Louisiana,De Soto Parish,26656,26656,26670,14,57,100,-43,2,54,56,1,215
1149,50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,440525,440912,387,1411,936,475,164,-216,-52,-36,11097
1150,50,3,7,22,35,Louisiana,East Carroll Parish,7759,7759,7737,-22,23,6,17,0,-40,-40,1,1067
1151,50,3,7,22,37,Louisiana,East Feliciana Parish,20267,20260,20157,-103,63,83,-20,0,-86,-86,3,2399
1152,50,3,7,22,39,Louisiana,Evangeline Parish,33984,33988,33956,-32,119,131,-12,2,-17,-15,-5,1379
1153,50,3,7,22,41,Louisiana,Franklin Parish,20767,20767,20810,43,79,44,35,0,10,10,-2,732
1154,50,3,7,22,43,Louisiana,Grant Parish,22309,22309,22336,27,68,78,-10,3,33,36,1,2937
1155,50,3,7,22,45,Louisiana,Iberia Parish,73240,73087,73111,24,251,141,110,14,-101,-87,1,944
1156,50,3,7,22,47,Louisiana,Iberville Parish,33387,33404,33388,-16,86,44,42,5,-62,-57,-1,3999
1157,50,3,7,22,49,Louisiana,Jackson Parish,16274,16272,16307,35,47,23,24,0,13,13,-2,1038
1158,50,3,7,22,51,Louisiana,Jefferson Parish,432552,432576,432610,34,1359,902,457,310,-730,-420,-3,3311
1159,50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31592,31632,40,98,56,42,2,-1,1,-3,567
1160,50,3,7,22,55,Louisiana,Lafayette Parish,221578,221778,222315,537,755,336,419,71,65,136,-18,5150
1161,50,3,7,22,57,Louisiana,Lafourche Parish,96318,96642,96745,103,294,156,138,32,-62,-30,-5,1625
1162,50,3,7,22,59,Louisiana,LaSalle Parish,14890,14890,14908,18,43,58,-15,1,32,33,0,1243
1163,50,3,7,22,61,Louisiana,Lincoln Parish,46735,46740,46850,110,125,67,58,41,14,55,-3,4883
1164,50,3,7,22,63,Louisiana,Livingston Parish,128026,127674,128337,663,448,190,258,11,370,381,24,1192
1165,50,3,7,22,65,Louisiana,Madison Parish,12093,12101,12106,5,32,17,15,0,-8,-8,-2,1597
1166,50,3,7,22,67,Louisiana,Morehouse Parish,27979,27979,27873,-106,92,135,-43,1,-67,-66,3,768
1167,50,3,7,22,69,Louisiana,Natchitoches Parish,39566,39569,39528,-41,116,123,-7,0,-29,-29,-5,2190
1168,50,3,7,22,71,Louisiana,Orleans Parish,343829,343828,347772,3944,1035,647,388,153,3103,3256,300,13165
1169,50,3,7,22,73,Louisiana,Ouachita Parish,153720,153734,153969,235,503,272,231,28,-12,16,-12,5534
1170,50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23035,23117,82,67,12,55,-2,30,28,-1,272
1171,50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,22808,22823,15,61,24,37,5,-26,-21,-1,116
1172,50,3,7,22,79,Louisiana,Rapides Parish,131613,131609,131760,151,433,293,140,18,6,24,-13,4501
1173,50,3,7,22,81,Louisiana,Red River Parish,9091,9091,9099,8,20,5,15,0,-6,-6,-1,164
1174,50,3,7,22,83,Louisiana,Richland Parish,20725,20722,20756,34,62,23,39,0,-2,-2,-3,1039
1175,50,3,7,22,85,Louisiana,Sabine Parish,24233,24226,24226,0,66,44,22,0,-19,-19,-3,440
1176,50,3,7,22,87,Louisiana,St. Bernard Parish,35897,35897,36824,927,146,41,105,6,751,757,65,293
1177,50,3,7,22,89,Louisiana,St. Charles Parish,52780,52888,52818,-70,151,142,9,5,-91,-86,7,592
1178,50,3,7,22,91,Louisiana,St. Helena Parish,11203,11205,11197,-8,24,9,15,-2,-21,-23,0,121
1179,50,3,7,22,93,Louisiana,St. James Parish,22102,22101,22048,-53,56,18,38,3,-99,-96,5,204
1180,50,3,7,22,95,Louisiana,St. John the Baptist Parish,45924,45810,45591,-219,114,128,-14,3,-221,-218,13,471
1181,50,3,7,22,97,Louisiana,St. Landry Parish,83384,83390,83495,105,303,190,113,0,0,0,-8,1105
1182,50,3,7,22,99,Louisiana,St. Martin Parish,52160,52122,52224,102,157,60,97,3,7,10,-5,701
1183,50,3,7,22,101,Louisiana,St. Mary Parish,54650,54647,54550,-97,189,155,34,7,-141,-134,3,868
1184,50,3,7,22,103,Louisiana,St. Tammany Parish,233740,233756,234544,788,649,453,196,20,563,583,9,1275
1185,50,3,7,22,105,Louisiana,Tangipahoa Parish,121097,121109,121485,376,394,200,194,9,166,175,7,3638
1186,50,3,7,22,107,Louisiana,Tensas Parish,5252,5250,5229,-21,12,7,5,0,-27,-27,1,16
1187,50,3,7,22,109,Louisiana,Terrebonne Parish,111860,111543,111506,-37,394,235,159,11,-212,-201,5,1479
1188,50,3,7,22,111,Louisiana,Union Parish,22721,22774,22833,59,69,39,30,1,27,28,1,476
1189,50,3,7,22,113,Louisiana,Vermilion Parish,57999,57959,58085,126,202,96,106,8,19,27,-7,536
1190,50,3,7,22,115,Louisiana,Vernon Parish,52334,52361,52742,381,263,100,163,100,104,204,14,2258
1191,50,3,7,22,117,Louisiana,Washington Parish,47168,47140,47089,-51,127,82,45,0,-96,-96,0,1582
1192,50,3,7,22,119,Louisiana,Webster Parish,41207,41207,41199,-8,102,139,-37,2,30,32,-3,1231
1193,50,3,7,22,121,Louisiana,West Baton Rouge Parish,23788,23785,23951,166,78,13,65,2,93,95,6,556
1194,50,3,7,22,123,Louisiana,West Carroll Parish,11604,11604,11576,-28,30,46,-16,0,-11,-11,-1,434
1195,50,3,7,22,125,Louisiana,West Feliciana Parish,15625,15625,15641,16,30,11,19,4,-6,-2,-1,5297
1196,50,3,7,22,127,Louisiana,Winn Parish,15313,15313,15303,-10,44,21,23,0,-34,-34,1,1760
1197,40,1,1,23,0,Maine,Maine,1328361,1328358,1327629,-729,3442,3102,340,294,-1309,-1015,-54,35545
1198,50,1,1,23,1,Maine,Androscoggin County,107702,107709,107708,-1,370,251,119,38,-156,-118,-2,2760
1199,50,1,1,23,3,Maine,Aroostook County,71870,71873,71699,-174,157,212,-55,6,-124,-118,-1,2005
1200,50,1,1,23,5,Maine,Cumberland County,281674,281690,281474,-216,742,578,164,155,-544,-389,9,9190
1201,50,1,1,23,7,Maine,Franklin County,30768,30767,30719,-48,75,81,-6,12,-53,-41,-1,1110
1202,50,1,1,23,9,Maine,Hancock County,54418,54408,54350,-58,132,136,-4,22,-75,-53,-1,1176
1203,50,1,1,23,11,Maine,Kennebec County,122151,122154,122076,-78,311,354,-43,7,-30,-23,-12,3636
1204,50,1,1,23,13,Maine,Knox County,39736,39734,39730,-4,97,75,22,2,-26,-24,-2,1361
1205,50,1,1,23,15,Maine,Lincoln County,34457,34445,34385,-60,69,78,-9,4,-53,-49,-2,498
1206,50,1,1,23,17,Maine,Oxford County,57833,57830,57779,-51,125,113,12,2,-64,-62,-1,849
1207,50,1,1,23,19,Maine,Penobscot County,153923,153931,153861,-70,416,374,42,25,-127,-102,-10,7318
1208,50,1,1,23,21,Maine,Piscataquis County,17535,17535,17550,15,35,35,0,0,17,17,-2,220
1209,50,1,1,23,23,Maine,Sagadahoc County,35293,35287,35228,-59,96,49,47,4,-115,-111,5,265
1210,50,1,1,23,25,Maine,Somerset County,52228,52222,52216,-6,135,171,-36,6,32,38,-8,715
1211,50,1,1,23,27,Maine,Waldo County,38786,38787,38818,31,109,112,-3,7,28,35,-1,501
1212,50,1,1,23,29,Maine,Washington County,32856,32855,32827,-28,86,92,-6,1,-20,-19,-3,836
1213,50,1,1,23,31,Maine,York County,197131,197131,197209,78,487,391,96,3,1,4,-22,3105
1214,40,3,5,24,0,Maryland,Maryland,5773552,5773794,5788645,14851,18468,10608,7860,6545,851,7396,-405,138537
1215,50,3,5,24,1,Maryland,Allegany County,75087,75047,74965,-82,193,181,12,7,-99,-92,-2,7924
1216,50,3,5,24,3,Maryland,Anne Arundel County,537656,537631,539284,1653,1813,890,923,346,401,747,-17,14133
1217,50,3,5,24,5,Maryland,Baltimore County,805029,805324,806656,1332,2411,1872,539,868,22,890,-97,20781
1218,50,3,5,24,9,Maryland,Calvert County,88737,88739,88988,249,234,90,144,19,92,111,-6,650
1219,50,3,5,24,11,Maryland,Caroline County,33066,33078,33052,-26,99,97,2,4,-34,-30,2,442
1220,50,3,5,24,13,Maryland,Carroll County,167134,167141,167213,72,411,356,55,14,13,27,-10,3319
1221,50,3,5,24,15,Maryland,Cecil County,101108,101102,101165,63,298,227,71,11,-6,5,-13,1551
1222,50,3,5,24,17,Maryland,Charles County,146551,146564,147159,595,442,185,257,79,259,338,0,1405
1223,50,3,5,24,19,Maryland,Dorchester County,32618,32623,32688,65,80,54,26,6,33,39,0,506
1224,50,3,5,24,21,Maryland,Frederick County,233385,233403,234218,815,711,370,341,189,289,478,-4,4182
1225,50,3,5,24,23,Maryland,Garrett County,30097,30139,30141,2,70,55,15,4,-12,-8,-5,515
1226,50,3,5,24,25,Maryland,Harford County,244826,244824,245237,413,685,466,219,116,103,219,-25,2743
1227,50,3,5,24,27,Maryland,Howard County,287085,287123,288627,1504,913,393,520,411,570,981,3,2322
1228,50,3,5,24,29,Maryland,Kent County,20197,20195,20213,18,41,43,-2,5,18,23,-3,1526
1229,50,3,5,24,31,Maryland,Montgomery County,971777,971284,975602,4318,3425,1476,1949,2154,312,2466,-97,8933
1230,50,3,5,24,33,Maryland,Prince George's County,863420,864029,866419,2390,3019,1295,1724,1521,-781,740,-74,19427
1231,50,3,5,24,35,Maryland,Queen Anne's County,47798,47785,47806,21,115,123,-8,1,32,33,-4,426
1232,50,3,5,24,37,Maryland,St. Mary's County,105151,105144,105761,617,363,202,161,62,372,434,22,2926
1233,50,3,5,24,39,Maryland,Somerset County,26470,26470,26464,-6,66,96,-30,13,10,23,1,5651
1234,50,3,5,24,41,Maryland,Talbot County,37782,37781,37879,98,93,72,21,5,74,79,-2,383
1235,50,3,5,24,43,Maryland,Washington County,147430,147417,147721,304,425,364,61,50,193,243,0,8425
1236,50,3,5,24,45,Maryland,Wicomico County,98733,98733,98972,239,328,153,175,111,-39,72,-8,4403
1237,50,3,5,24,47,Maryland,Worcester County,51454,51448,51500,52,114,119,-5,18,48,66,-9,735
1238,50,3,5,24,510,Maryland,Baltimore city,620961,620770,620915,145,2119,1429,690,531,-1019,-488,-57,25229
1239,40,1,1,25,0,Massachusetts,Massachusetts,6547629,6547785,6566307,18522,18645,12303,6342,8872,3563,12435,-255,239070
1240,50,1,1,25,1,Massachusetts,Barnstable County,215888,215880,215899,19,445,707,-262,99,201,300,-19,3961
1241,50,1,1,25,3,Massachusetts,Berkshire County,131219,131274,131317,43,265,289,-24,50,37,87,-20,6212
1242,50,1,1,25,5,Massachusetts,Bristol County,548285,548242,549166,924,1476,1088,388,166,392,558,-22,15868
1243,50,1,1,25,7,Massachusetts,Dukes County,16535,16535,16572,37,42,19,23,5,12,17,-3,143
1244,50,1,1,25,9,Massachusetts,Essex County,743159,743082,745461,2379,2176,1390,786,960,647,1607,-14,16472
1245,50,1,1,25,11,Massachusetts,Franklin County,71372,71381,71369,-12,153,144,9,32,-49,-17,-4,1481
1246,50,1,1,25,13,Massachusetts,Hampden County,463490,463615,464237,622,1327,1071,256,572,-144,428,-62,14926
1247,50,1,1,25,15,Massachusetts,Hampshire County,158080,158063,159329,1266,302,270,32,179,938,1117,117,20832
1248,50,1,1,25,17,Massachusetts,Middlesex County,1503085,1503133,1507681,4548,4696,2525,2171,2825,-251,2574,-197,55412
1249,50,1,1,25,19,Massachusetts,Nantucket County,10172,10172,10168,-4,44,9,35,18,-60,-42,3,58
1250,50,1,1,25,21,Massachusetts,Norfolk County,670850,670910,673019,2109,1894,1322,572,688,862,1550,-13,17545
1251,50,1,1,25,23,Massachusetts,Plymouth County,494919,494932,495926,994,1294,955,339,338,358,696,-41,11821
1252,50,1,1,25,25,Massachusetts,Suffolk County,722023,722183,725772,3589,2264,1030,1234,2168,132,2300,55,47294
1253,50,1,1,25,27,Massachusetts,Worcester County,798552,798383,800391,2008,2267,1484,783,772,488,1260,-35,27045
1254,40,2,3,26,0,Michigan,Michigan,9883640,9884116,9877510,-6606,29100,22108,6992,4576,-18629,-14053,455,229500
1255,50,2,3,26,1,Michigan,Alcona County,10942,10943,10879,-64,20,65,-45,0,-17,-17,-2,127
1256,50,2,3,26,3,Michigan,Alger County,9601,9601,9580,-21,14,15,-1,0,-21,-21,1,1022
1257,50,2,3,26,5,Michigan,Allegan County,111408,111400,111523,123,339,192,147,25,-41,-16,-8,954
1258,50,2,3,26,7,Michigan,Alpena County,29598,29594,29510,-84,65,113,-48,4,-38,-34,-2,514
1259,50,2,3,26,9,Michigan,Antrim County,23580,23574,23491,-83,41,81,-40,0,-43,-43,0,226
1260,50,2,3,26,11,Michigan,Arenac County,15899,15903,15852,-51,19,60,-41,0,-8,-8,-2,207
1261,50,2,3,26,13,Michigan,Baraga County,8860,8866,8861,-5,22,11,11,0,-17,-17,1,1010
1262,50,2,3,26,15,Michigan,Barry County,59173,59177,59095,-82,157,97,60,2,-148,-146,4,603
1263,50,2,3,26,17,Michigan,Bay County,107771,107773,107679,-94,297,310,-13,10,-81,-71,-10,1438
1264,50,2,3,26,19,Michigan,Benzie County,17525,17526,17505,-21,37,56,-19,0,0,0,-2,252
1265,50,2,3,26,21,Michigan,Berrien County,156813,156808,156737,-71,481,426,55,85,-204,-119,-7,3531
1266,50,2,3,26,23,Michigan,Branch County,45248,45242,45174,-68,132,77,55,9,-135,-126,3,3148
1267,50,2,3,26,25,Michigan,Calhoun County,136146,136150,135951,-199,408,453,-45,50,-202,-152,-2,4275
1268,50,2,3,26,27,Michigan,Cass County,52293,52289,52247,-42,106,104,2,8,-52,-44,0,474
1269,50,2,3,26,29,Michigan,Charlevoix County,25949,25955,25935,-20,54,43,11,5,-35,-30,-1,279
1270,50,2,3,26,31,Michigan,Cheboygan County,26152,26145,26062,-83,49,96,-47,0,-34,-34,-2,388
1271,50,2,3,26,33,Michigan,Chippewa County,38520,38672,38616,-56,87,96,-9,7,-60,-53,6,5083
1272,50,2,3,26,35,Michigan,Clare County,30926,30924,31006,82,92,72,20,0,61,61,1,391
